"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","do_trial","150","479977","0.0-84.0-0.0","208.89999997615814","","","","","","","","51","1,1,1","6","blank","295","null","0.40092916700478126","0.2260906658134399","0.4448324561545623","1","","","","","","","",""
"","html-keyboard-response","151","480986","0.0-84.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","152","483787","0.0-85.0-0.0","240.89999997615814","","","","","","","","50","0,0,0","6","blank","296","null","0.39208181892933963","0.18639681819377957","0.5978445689523808","0","","","","","","","",""
"","html-keyboard-response","153","484795","0.0-85.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","154","487215","0.0-86.0-0.0","904.1999999880791","","","","","","","","53","","","","297","probe-45","","","","","1","[object Object]","124","3","1","","",""
"","html-keyboard-response","155","488224","0.0-86.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","156","491297","0.0-87.0-0.0","506","","","","","","","","49","1,0,1","6","blank","298","null","0.3950374582600738","0.21021006506924741","0.49420627846973775","1","","","","","","","",""
"","html-keyboard-response","157","492312","0.0-87.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","158","495240","0.0-88.0-0.0","1415.5","","","","","","","","54","","","","299","probe-86","","","","","1","[object Object]","205","5","1","","",""
"","html-keyboard-response","159","496256","0.0-88.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","160","498979","0.0-89.0-0.0","163.19999998807907","","","","","","","","49","0,0,0","6","blank","300","null","0.2971190017288935","0.24110727707763574","0.6002951632818286","0","","","","","","","",""
"","html-keyboard-response","161","499994","0.0-89.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","162","503011","0.0-90.0-0.0","456.60000002384186","","","","","","","","51","0,0,0","6","blank","301","null","0.3802048069289506","0.061668013037635847","0.4858038177694273","0","","","","","","","",""
"","html-keyboard-response","163","504019","0.0-90.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","164","506673","0.0-91.0-0.0","91.69999998807907","","","","","","","","50","1,0,1","6","blank","302","null","0.4457185255275236","0.07936461354628116","0.5620928632670866","0","","","","","","","",""
"","html-keyboard-response","165","507689","0.0-91.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","166","510704","0.0-92.0-0.0","446.5","","","","","","","","50","0,0,1","6","blank","303","null","0.33522657729521027","0.09205384234860278","0.4694256529962856","0","","","","","","","",""
"","html-keyboard-response","167","511708","0.0-92.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","168","514233","0.0-93.0-0.0","1017.4000000357628","","","","","","","","54","","","","304","probe-141","","","","","1","[object Object]","45","1","1","","",""
"","html-keyboard-response","169","515246","0.0-93.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","170","518663","0.0-94.0-0.0","844","","","","","","","","49","0,0,1","6","blank","305","null","0.45027192661200877","0.07519217319545217","0.6332117031693858","0","","","","","","","",""
"","html-keyboard-response","171","519668","0.0-94.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","172","522790","0.0-95.0-0.0","551.1000000238419","","","","","","","","51","0,0,1","6","blank","306","null","0.45799220854515005","0.05866140519154438","0.6699791789538797","1","","","","","","","",""
"","html-keyboard-response","173","523805","0.0-95.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","174","526538","0.0-96.0-0.0","164.0999999642372","","","","","","","","50","0,0,1","6","blank","307","null","0.32146242996970054","0.09419129714726662","0.6733265495058268","0","","","","","","","",""
"","html-keyboard-response","175","527545","0.0-96.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","176","544092","0.0-96.0-2.0","16546.5","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","177","547419","0.0-96.0-3.0","759.6000000238419","","","","","","","","50","0,0,1","6","blank","308","null","0.13172107868450636","0.1504716291944105","0.6107132000235983","0","","","","","","","",""
"","html-keyboard-response","178","548434","0.0-96.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","179","551025","0.0-97.0-0.0","1073","","","","","","","","54","","","","309","probe-85","","","","","1","[object Object]","203","5","1","","",""
"","html-keyboard-response","180","552029","0.0-97.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","181","554960","0.0-98.0-0.0","364.5","","","","","","","","49","0,1,1","6","blank","310","null","0.18590924384223403","0.19608919664513857","0.6420231891217973","0","","","","","","","",""
"","html-keyboard-response","182","555972","0.0-98.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","183","558898","0.0-99.0-0.0","358.39999997615814","","","","","","","","51","0,0,0","6","blank","311","null","0.19587715569496303","0.22645568613391184","0.5882680686928484","0","","","","","","","",""
"","html-keyboard-response","184","559900","0.0-99.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","185","562759","0.0-100.0-0.0","293.7999999523163","","","","","","","","50","0,0,1","6","blank","312","null","0.21999170274612506","0.11750303500070153","0.6232383164617813","0","","","","","","","",""
"","html-keyboard-response","186","563776","0.0-100.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","187","566620","0.0-101.0-0.0","283.5","","","","","","","","49","1,0,1","6","blank","313","null","0.20093707381151013","0.08744754730021928","0.6774743790070583","1","","","","","","","",""
"","html-keyboard-response","188","567626","0.0-101.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","189","570518","0.0-102.0-0.0","326.39999997615814","","","","","","","","51","1,0,0","6","blank","314","null","0.28392480340368587","0.06738564250147451","0.5919558885206813","0","","","","","","","",""
"","html-keyboard-response","190","571520","0.0-102.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","191","573962","0.0-103.0-0.0","920.8000000119209","","","","","","","","53","","","","315","probe-70","","","","","1","[object Object]","126","3","1","","",""
"","html-keyboard-response","192","574968","0.0-103.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","193","578043","0.0-104.0-0.0","511.4000000357628","","","","","","","","50","0,0,0","6","blank","316","null","0.45956724040630675","0.1357741252144596","0.5766564093395351","0","","","","","","","",""
"","html-keyboard-response","194","579061","0.0-104.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","195","582055","0.0-105.0-0.0","424.89999997615814","","","","","","","","51","0,1,1","6","blank","317","null","0.19884484712154138","0.23162388004138315","0.6271859108199871","1","","","","","","","",""
"","html-keyboard-response","196","583071","0.0-105.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","197","586220","0.0-106.0-0.0","581.7999999523163","","","","","","","","49","0,0,1","6","blank","318","null","0.3558217378564643","0.22671525771884665","0.7692354335851481","0","","","","","","","",""
"","html-keyboard-response","198","587229","0.0-106.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","199","590150","0.0-107.0-0.0","349.0999999642372","","","","","","","","51","0,0,1","6","blank","319","null","0.3961846384160003","0.05334975973412849","0.5664668914607237","1","","","","","","","",""
"","html-keyboard-response","200","591167","0.0-107.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","201","594062","0.0-108.0-0.0","321.39999997615814","","","","","","","","50","0,0,1","6","blank","320","null","0.3867356730746758","0.10829435501507187","0.6020121733481928","0","","","","","","","",""
"","html-keyboard-response","202","595077","0.0-108.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","203","597654","0.0-109.0-0.0","1056.300000011921","","","","","","","","53","","","","321","probe-92","","","","","1","[object Object]","49","1","1","","",""
"","html-keyboard-response","204","598658","0.0-109.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","205","601770","0.0-110.0-0.0","534.0999999642372","","","","","","","","50","1,0,1","6","blank","322","null","0.3651316390646088","0.1132910180798493","0.5872323590828378","0","","","","","","","",""
"","html-keyboard-response","206","602788","0.0-110.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","207","605150","0.0-111.0-0.0","840.6999999880791","","","","","","","","54","","","","323","probe-105","","","","","1","[object Object]","164","4","1","","",""
"","html-keyboard-response","208","606164","0.0-111.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","209","609346","0.0-112.0-0.0","609.6000000238419","","","","","","","","49","0,0,1","6","blank","324","null","0.3336084780815894","0.09636127779590618","0.5063884311085087","0","","","","","","","",""
"","html-keyboard-response","210","610358","0.0-112.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","211","613228","0.0-113.0-0.0","1349","","","","","","","","53","","","","325","probe-155","","","","","1","[object Object]","83","2","1","","",""
"","html-keyboard-response","212","614245","0.0-113.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","213","617641","0.0-114.0-0.0","844","","","","","","","","49","1,1,1","6","blank","326","null","0.31725007667752336","0.08195521189690512","0.5838751440388094","1","","","","","","","",""
"","html-keyboard-response","214","618644","0.0-114.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","215","621703","0.0-115.0-0.0","480.69999998807907","","","","","","","","51","0,0,0","6","blank","327","null","0.4832425131804658","0.09150815492206661","0.4438379784872982","0","","","","","","","",""
"","html-keyboard-response","216","622719","0.0-115.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","217","628731","0.0-116.0-0.0","null","","","","","","","","null","","","","328","probe-100","","","","","1","[object Object]","120","3","0","","",""
"","html-keyboard-response","218","629748","0.0-116.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","219","632680","0.0-117.0-0.0","368.30000001192093","","","","","","","","50","0,0,1","6","blank","329","null","0.43583292065599977","0.13903340198414246","0.6204021653270084","0","","","","","","","",""
"","html-keyboard-response","220","633686","0.0-117.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","221","636625","0.0-118.0-0.0","364.4000000357628","","","","","","","","51","0,0,0","6","blank","330","null","0.2662487579981736","0.09499676642202488","0.6947761901403517","0","","","","","","","",""
"","html-keyboard-response","222","637634","0.0-118.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","223","640515","0.0-119.0-0.0","306.0999999642372","","","","","","","","49","1,0,1","6","blank","331","null","0.3446642639308384","0.12443610052585977","0.6532443382775904","1","","","","","","","",""
"","html-keyboard-response","224","641530","0.0-119.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","225","644147","0.0-120.0-0.0","57.299999952316284","","","","","","","","49","1,0,1","6","blank","332","null","0.3125453384535463","0.17314520344259562","0.6455744873280151","1","","","","","","","",""
"","html-keyboard-response","226","645154","0.0-120.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","227","647714","0.0-121.0-0.0","0.19999998807907104","","","","","","","","49","1,0,1","6","blank","333","null","0.36518899990529996","0.06491124621749482","0.7729730364055329","1","","","","","","","",""
"","html-keyboard-response","228","648724","0.0-121.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","229","651288","0.0-122.0-0.0","0.30000001192092896","","","","","","","","49","0,0,1","6","blank","334","null","0.31804955789366285","0.05739318793871208","0.6485846722712855","0","","","","","","","",""
"","html-keyboard-response","230","652298","0.0-122.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","231","655629","0.0-123.0-0.0","764.6999999880791","","","","","","","","50","0,0,0","6","blank","335","null","0.1443796641215291","0.06283733559439918","0.6284320132912136","0","","","","","","","",""
"","html-keyboard-response","232","656638","0.0-123.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","233","659046","0.0-124.0-0.0","895.4000000357628","","","","","","","","54","","","","336","probe-40","","","","","1","[object Object]","128","3","1","","",""
"","html-keyboard-response","234","660063","0.0-124.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","235","662933","0.0-125.0-0.0","301.30000001192093","","","","","","","","50","1,0,0","6","blank","337","null","0.13472628692368205","0.16982523572658909","0.6200534562158156","0","","","","","","","",""
"","html-keyboard-response","236","663948","0.0-125.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","237","666384","0.0-126.0-0.0","922.8999999761581","","","","","","","","54","","","","338","probe-151","","","","","1","[object Object]","81","2","1","","",""
"","html-keyboard-response","238","667401","0.0-126.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","239","670604","0.0-127.0-0.0","623.5","","","","","","","","49","0,0,1","6","blank","339","null","0.20196456971039184","0.27345762962933756","0.6012615984700937","0","","","","","","","",""
"","html-keyboard-response","240","671620","0.0-127.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","241","673826","0.0-128.0-0.0","684.8000000119209","","","","","","","","54","","","","340","probe-58","","","","","1","[object Object]","125","3","1","","",""
"","html-keyboard-response","242","674840","0.0-128.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","243","677912","0.0-129.0-0.0","519","","","","","","","","51","1,0,0","6","blank","341","null","0.3240292449090847","0.2229786823970879","0.547990640920443","0","","","","","","","",""
"","html-keyboard-response","244","678928","0.0-129.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","245","681451","0.0-130.0-0.0","1006","","","","","","","","53","","","","342","probe-57","","","","","1","[object Object]","40","1","1","","",""
"","html-keyboard-response","246","682461","0.0-130.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","247","685587","0.0-131.0-0.0","565.8999999761581","","","","","","","","49","1,0,1","6","blank","343","null","0.514448516108493","0.07461829764837985","0.5295813710401546","1","","","","","","","",""
"","html-keyboard-response","248","686601","0.0-131.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","249","689269","0.0-132.0-0.0","1156.5","","","","","","","","53","","","","344","probe-49","","","","","1","[object Object]","161","4","1","","",""
"","html-keyboard-response","250","690281","0.0-132.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","251","693783","0.0-133.0-0.0","940.8000000119209","","","","","","","","50","0,0,1","6","blank","345","null","0.4039080788202582","0.05700557773720629","0.7823185119168118","0","","","","","","","",""
"","html-keyboard-response","252","694786","0.0-133.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","253","697756","0.0-134.0-0.0","411.80000001192093","","","","","","","","49","1,0,0","6","blank","346","null","0.36490151707384405","0.06486023072742125","0.7269140417932196","1","","","","","","","",""
"","html-keyboard-response","254","698773","0.0-134.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","255","701917","0.0-135.0-0.0","590.8999999761581","","","","","","","","51","0,0,1","6","blank","347","null","0.4811556121738888","0.13102032251758458","0.5865610377949839","1","","","","","","","",""
"","html-keyboard-response","256","702926","0.0-135.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","257","720041","0.0-135.0-2.0","17112.69999998808","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","258","723279","0.0-135.0-3.0","675.2999999523163","","","","","","","","50","0,0,1","6","blank","348","null","0.4036714202809546","0.05375360992079536","0.6020105651902968","0","","","","","","","",""
"","html-keyboard-response","259","724293","0.0-135.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","260","727185","0.0-136.0-0.0","328","","","","","","","","49","0,0,1","6","blank","349","null","0.2623444263158175","0.15779487288457453","0.6089393476447339","0","","","","","","","",""
"","html-keyboard-response","261","728201","0.0-136.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","262","730391","0.0-137.0-0.0","679.5","","","","","","","","54","","","","350","probe-202","","","","","1","[object Object]","88","2","1","","",""
"","html-keyboard-response","263","731396","0.0-137.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","264","734394","0.0-138.0-0.0","436.69999998807907","","","","","","","","51","0,0,0","6","blank","351","null","0.36688943872464974","0.08270943710481873","0.4018080693340798","0","","","","","","","",""
"","html-keyboard-response","265","735398","0.0-138.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","266","738367","0.0-139.0-0.0","399.89999997615814","","","","","","","","49","0,0,0","6","blank","352","null","0.37607463409610864","0.07133981303653329","0.3944713550376268","0","","","","","","","",""
"","html-keyboard-response","267","739375","0.0-139.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","268","742186","0.0-140.0-0.0","247","","","","","","","","50","0,0,1","6","blank","353","null","0.5159419479364393","0.10673831354581138","0.294107873176306","0","","","","","","","",""
"","html-keyboard-response","269","743201","0.0-140.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","270","746050","0.0-141.0-0.0","298.4000000357628","","","","","","","","51","0,0,0","6","blank","354","null","0.5666210245019395","0.13737488946546686","0.3770122150846622","0","","","","","","","",""
"","html-keyboard-response","271","747066","0.0-141.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","272","750351","0.0-142.0-0.0","716.1000000238419","","","","","","","","50","0,1,0","6","blank","355","null","0.48556463019795504","0.15916645264691337","0.3159066919519367","1","","","","","","","",""
"","html-keyboard-response","273","751353","0.0-142.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","274","753644","0.0-143.0-0.0","770.5","","","","","","","","54","","","","356","probe-17","","","","","1","[object Object]","167","4","1","","",""
"","html-keyboard-response","275","754654","0.0-143.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","276","757720","0.0-144.0-0.0","503.80000001192093","","","","","","","","50","1,0,1","6","blank","357","null","0.4923560112816396","0.11245314356470702","0.41644529174863876","0","","","","","","","",""
"","html-keyboard-response","277","758729","0.0-144.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","278","761880","0.0-145.0-0.0","572.5999999642372","","","","","","","","49","1,0,1","6","blank","358","null","0.6162227253921909","0.057938233772098835","0.21517267945741622","1","","","","","","","",""
"","html-keyboard-response","279","762882","0.0-145.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","280","765269","0.0-146.0-0.0","865.3000000119209","","","","","","","","54","","","","359","probe-74","","","","","1","[object Object]","206","5","1","","",""
"","html-keyboard-response","281","766280","0.0-146.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","282","769336","0.0-147.0-0.0","490.69999998807907","","","","","","","","49","1,0,1","6","blank","360","null","0.5736722952818021","0.12765458634117735","0.18591397662418488","1","","","","","","","",""
"","html-keyboard-response","283","770351","0.0-147.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","284","773210","0.0-148.0-0.0","301.5","","","","","","","","51","1,0,0","6","blank","361","null","0.5576639278370508","0.09014418606434649","0.2239377514946321","0","","","","","","","",""
"","html-keyboard-response","285","774228","0.0-148.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","286","776867","0.0-149.0-0.0","79.40000003576279","","","","","","","","49","1,0,0","6","blank","362","null","0.6127444415089913","0.27047329494502564","0.20679355843344327","1","","","","","","","",""
"","html-keyboard-response","287","777871","0.0-149.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","288","780649","0.0-150.0-0.0","215.19999998807907","","","","","","","","49","1,0,1","6","blank","363","null","0.6472354894904854","0.06683210938951734","0.20428883421977367","1","","","","","","","",""
"","html-keyboard-response","289","781666","0.0-150.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","290","783947","0.0-151.0-0.0","758.5999999642372","","","","","","","","54","","","","364","probe-211","","","","","1","[object Object]","207","5","1","","",""
"","html-keyboard-response","291","784961","0.0-151.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","292","787914","0.0-152.0-0.0","394.5","","","","","","","","49","0,0,0","6","blank","365","null","0.469384726791409","0.060070439726022114","0.17976423024023894","0","","","","","","","",""
"","html-keyboard-response","293","788918","0.0-152.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","294","791132","0.0-153.0-0.0","693.6000000238419","","","","","","","","54","","","","366","probe-72","","","","","1","[object Object]","89","2","1","","",""
"","html-keyboard-response","295","792137","0.0-153.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","296","795035","0.0-154.0-0.0","331.5","","","","","","","","50","0,0,0","6","blank","367","null","0.4320422528054669","0.13101310108874337","0.312817188285574","0","","","","","","","",""
"","html-keyboard-response","297","796046","0.0-154.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","298","798247","0.0-155.0-0.0","678.1999999880791","","","","","","","","54","","","","368","probe-115","","","","","1","[object Object]","168","4","1","","",""
"","html-keyboard-response","299","799265","0.0-155.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","300","802157","0.0-156.0-0.0","320.5","","","","","","","","49","1,0,0","6","blank","369","null","0.6640066465411627","0.08195777959134945","0.3139974031855201","1","","","","","","","",""
"","html-keyboard-response","301","803165","0.0-156.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","302","806199","0.0-157.0-0.0","472.89999997615814","","","","","","","","50","1,0,1","6","blank","370","null","0.5842474882203575","0.11663108760861893","0.25243512301815335","0","","","","","","","",""
"","html-keyboard-response","303","807205","0.0-157.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","304","810106","0.0-158.0-0.0","332.39999997615814","","","","","","","","49","1,0,0","6","blank","371","null","0.5713865469031907","0.053555114821365754","0.26822873102551037","1","","","","","","","",""
"","html-keyboard-response","305","811112","0.0-158.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","306","813740","0.0-159.0-0.0","66.09999996423721","","","","","","","","49","1,0,0","6","blank","372","null","0.5892239031758715","0.1430575098876453","0.2735161222236673","1","","","","","","","",""
"","html-keyboard-response","307","814752","0.0-159.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","308","817183","0.0-160.0-0.0","918.0999999642372","","","","","","","","54","","","","373","probe-55","","","","","1","[object Object]","165","4","1","","",""
"","html-keyboard-response","309","818195","0.0-160.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","310","821237","0.0-161.0-0.0","472.0999999642372","","","","","","","","49","0,1,0","6","blank","374","null","0.6764838446925934","0.0702294321787543","0.2647943701132137","0","","","","","","","",""
"","html-keyboard-response","311","822248","0.0-161.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","312","824421","0.0-162.0-0.0","651.6999999880791","","","","","","","","54","","","","375","probe-110","","","","","1","[object Object]","46","1","1","","",""
"","html-keyboard-response","313","825427","0.0-162.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","314","828255","0.0-163.0-0.0","269.5","","","","","","","","49","1,0,1","6","blank","376","null","0.6630595480892864","0.08218254060410812","0.26326130449115587","1","","","","","","","",""
"","html-keyboard-response","315","829269","0.0-163.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","316","831587","0.0-164.0-0.0","805.3000000119209","","","","","","","","53","","","","377","probe-39","","","","","1","[object Object]","82","2","1","","",""
"","html-keyboard-response","317","832593","0.0-164.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","318","835664","0.0-165.0-0.0","508","","","","","","","","49","1,0,0","6","blank","378","null","0.5793633778122348","0.1767632028383364","0.22177667187783606","1","","","","","","","",""
"","html-keyboard-response","319","836670","0.0-165.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","320","839239","0.0-166.0-0.0","0.19999998807907104","","","","","","","","49","0,0,0","6","blank","379","null","0.5354324667180242","0.21286056580206647","0.0988546143290248","0","","","","","","","",""
"","html-keyboard-response","321","840252","0.0-166.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","322","843000","0.0-167.0-0.0","188.20000004768372","","","","","","","","50","0,0,0","6","blank","380","null","0.5841830518414876","0.24342819245080863","0.07007907344612171","0","","","","","","","",""
"","html-keyboard-response","323","844013","0.0-167.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","324","846228","0.0-168.0-0.0","701.5999999642372","","","","","","","","54","","","","381","probe-84","","","","","1","[object Object]","43","1","1","","",""
"","html-keyboard-response","325","847244","0.0-168.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","326","850165","0.0-169.0-0.0","356.60000002384186","","","","","","","","49","0,0,1","6","blank","382","null","0.6238723021311402","0.13985364836461694","0.05497994085074684","0","","","","","","","",""
"","html-keyboard-response","327","851171","0.0-169.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","328","853483","0.0-170.0-0.0","799.6999999880791","","","","","","","","54","","","","383","probe-98","","","","","1","[object Object]","209","5","1","","",""
"","html-keyboard-response","329","854487","0.0-170.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","330","857585","0.0-171.0-0.0","538.1000000238419","","","","","","","","49","0,0,0","6","blank","384","null","0.635223584733992","0.19125973999527074","0.12261717890397095","0","","","","","","","",""
"","html-keyboard-response","331","858601","0.0-171.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","332","861372","0.0-172.0-0.0","204.4000000357628","","","","","","","","49","1,1,0","6","blank","385","null","0.4740761994007317","0.12235292808021164","0.21128528037313235","1","","","","","","","",""
"","html-keyboard-response","333","862379","0.0-172.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
