"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","do_trial","150","488500","0.0-83.0-0.0","32.799999952316284","","","","","","","","50","0,0,1","6","blank","295","null","0.33198752806780646","0.06401315742356349","0.50509109948152","0","","","","","","","",""
"","html-keyboard-response","151","489505","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","152","492159","0.0-84.0-0.0","92.39999997615814","","","","","","","","50","0,0,1","6","blank","296","null","0.12484556863834001","0.13958411115019534","0.5073637237645828","0","","","","","","","",""
"","html-keyboard-response","153","493163","0.0-84.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","154","499176","0.0-85.0-0.0","null","","","","","","","","null","","","","297","probe-56","","","","","1","[object Object]","46","1","0","","",""
"","html-keyboard-response","155","500183","0.0-85.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","156","502961","0.0-86.0-0.0","215.40000009536743","","","","","","","","51","0,0,0","6","blank","298","null","0.10754381806266711","0.2961197171071152","0.5824163113937024","0","","","","","","","",""
"","html-keyboard-response","157","503967","0.0-86.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","158","506570","0.0-87.0-0.0","41.199999928474426","","","","","","","","50","0,0,1","6","blank","299","null","0.22384188547498987","0.16511963410624186","0.5860367901605048","0","","","","","","","",""
"","html-keyboard-response","159","507573","0.0-87.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","160","510953","0.0-88.0-0.0","823","","","","","","","","50","0,0,1","6","blank","300","null","0.20975621597482103","0.12546764012469452","0.6222942303942783","0","","","","","","","",""
"","html-keyboard-response","161","511956","0.0-88.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","162","514700","0.0-89.0-0.0","183","","","","","","","","49","0,0,1","6","blank","301","null","0.14689714796506514","0.10748250948785593","0.5081471484398705","0","","","","","","","",""
"","html-keyboard-response","163","515703","0.0-89.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","164","519523","0.0-90.0-0.0","2310.899999976158","","","","","","","","53","","","","302","probe-48","","","","","1","[object Object]","43","1","1","","",""
"","html-keyboard-response","165","520525","0.0-90.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","166","523225","0.0-91.0-0.0","137.20000004768372","","","","","","","","51","0,0,1","6","blank","303","null","0.11132253393454385","0.07113119085788851","0.3829757651063286","1","","","","","","","",""
"","html-keyboard-response","167","524227","0.0-91.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","168","527296","0.0-92.0-0.0","506.8000000715256","","","","","","","","51","0,0,0","6","blank","304","null","0.23581181877560384","0.09499686729823503","0.46668106648650914","0","","","","","","","",""
"","html-keyboard-response","169","528300","0.0-92.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","170","531282","0.0-93.0-0.0","422.10000002384186","","","","","","","","50","0,0,0","6","blank","305","null","0.15896019654439209","0.25656788626553256","0.4120204165394359","0","","","","","","","",""
"","html-keyboard-response","171","532285","0.0-93.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","172","535093","0.0-94.0-0.0","245.69999992847443","","","","","","","","50","1,1,0","6","blank","306","null","0.24207284011873265","0.40750119438766136","0.5885094839100624","1","","","","","","","",""
"","html-keyboard-response","173","536096","0.0-94.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","174","540507","0.0-95.0-0.0","2900.5999999046326","","","","","","","","53","","","","307","probe-62","","","","","1","[object Object]","166","4","1","","",""
"","html-keyboard-response","175","541513","0.0-95.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","176","544697","0.0-96.0-0.0","620.5","","","","","","","","51","0,0,0","6","blank","308","null","0.2821915502905332","0.5493759090305428","0.6360579677919734","0","","","","","","","",""
"","html-keyboard-response","177","545699","0.0-96.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","178","639249","0.0-96.0-2.0","93552.70000004768","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","179","643190","0.0-96.0-3.0","1376","","","","","","","","49","0,0,1","6","blank","309","null","0.17172357047179776","0.37979997359137385","0.5636142912611685","0","","","","","","","",""
"","html-keyboard-response","180","644193","0.0-96.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","181","650258","0.0-97.0-0.0","null","","","","","","","","null","0,0,1","6","blank","310","null","0.10261737572586871","0.4358398233650393","0.6118808089120977","","","","","","","","",""
"","html-keyboard-response","182","651264","0.0-97.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","183","657275","0.0-98.0-0.0","null","","","","","","","","null","","","","311","probe-68","","","","","1","[object Object]","202","5","0","","",""
"","html-keyboard-response","184","658277","0.0-98.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","185","662306","0.0-99.0-0.0","1467.1000000238419","","","","","","","","50","0,0,1","6","blank","312","null","0.21924581249055813","0.28121743570248703","0.667077904489026","0","","","","","","","",""
"","html-keyboard-response","186","663309","0.0-99.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","187","667363","0.0-100.0-0.0","2544.4000000953674","","","","","","","","53","","","","313","probe-96","","","","","1","[object Object]","206","5","1","","",""
"","html-keyboard-response","188","668365","0.0-100.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","189","672614","0.0-101.0-0.0","1689.8000000715256","","","","","","","","51","0,0,1","6","blank","314","null","0.24063963664081406","0.25432744765633647","0.8203661840144371","1","","","","","","","",""
"","html-keyboard-response","190","673617","0.0-101.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","191","677640","0.0-102.0-0.0","2513.899999976158","","","","","","","","53","","","","315","probe-91","","","","","1","[object Object]","48","1","1","","",""
"","html-keyboard-response","192","678644","0.0-102.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","193","682793","0.0-103.0-0.0","1587.8000000715256","","","","","","","","50","1,0,1","6","blank","316","null","0.31684054849469184","0.28623920278447507","0.7221506353380527","0","","","","","","","",""
"","html-keyboard-response","194","683795","0.0-103.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","195","687540","0.0-104.0-0.0","1170.3999999761581","","","","","","","","49","0,0,1","6","blank","317","null","0.17371840785260406","0.3216618916186072","0.7437249910074799","0","","","","","","","",""
"","html-keyboard-response","196","688542","0.0-104.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","197","692197","0.0-105.0-0.0","1093.1000000238419","","","","","","","","51","0,1,1","6","blank","318","null","0.1828583748020207","0.36618069943991904","0.8107808369441925","1","","","","","","","",""
"","html-keyboard-response","198","693201","0.0-105.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","199","696594","0.0-106.0-0.0","830.9000000953674","","","","","","","","50","0,0,1","6","blank","319","null","0.1686711787733531","0.2783969077842338","0.9454103338246961","0","","","","","","","",""
"","html-keyboard-response","200","697596","0.0-106.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","201","700531","0.0-107.0-0.0","372.1999999284744","","","","","","","","51","0,0,1","6","blank","320","null","0.08272056993806987","0.23863237914315721","0.8521165971391327","1","","","","","","","",""
"","html-keyboard-response","202","701534","0.0-107.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","203","704648","0.0-108.0-0.0","552.5","","","","","","","","51","0,0,1","6","blank","321","null","0.10274042763950128","0.24608262306206682","0.7690155681594455","1","","","","","","","",""
"","html-keyboard-response","204","705650","0.0-108.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","205","711659","0.0-109.0-0.0","null","","","","","","","","null","","","","322","probe-116","","","","","1","[object Object]","205","5","0","","",""
"","html-keyboard-response","206","712661","0.0-109.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","207","716936","0.0-110.0-0.0","1715.2000000476837","","","","","","","","51","0,0,1","6","blank","323","null","0.10242034834340973","0.10180999658486392","0.7084267798370872","1","","","","","","","",""
"","html-keyboard-response","208","717942","0.0-110.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","209","724006","0.0-111.0-0.0","null","","","","","","","","null","1,0,1","6","blank","324","null","0.17166842309613992","0.20602466523274743","0.7555222880662518","","","","","","","","",""
"","html-keyboard-response","210","725008","0.0-111.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","211","728451","0.0-112.0-0.0","878.1000000238419","","","","","","","","50","0,0,1","6","blank","325","null","0.23461563259236562","0.22973480909426902","0.5682345479527868","0","","","","","","","",""
"","html-keyboard-response","212","729454","0.0-112.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","213","733283","0.0-113.0-0.0","2320","","","","","","","","53","","","","326","probe-81","","","","","1","[object Object]","164","4","1","","",""
"","html-keyboard-response","214","734288","0.0-113.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","215","738714","0.0-114.0-0.0","1862.2999999523163","","","","","","","","51","0,0,0","6","blank","327","null","0.2107911177635017","0.15776112105230053","0.398505977283793","0","","","","","","","",""
"","html-keyboard-response","216","739716","0.0-114.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","217","742783","0.0-115.0-0.0","505.89999997615814","","","","","","","","51","0,0,0","6","blank","328","null","0.07255796807686524","0.26674533309871956","0.3889183657175314","0","","","","","","","",""
"","html-keyboard-response","218","743787","0.0-115.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","219","746728","0.0-116.0-0.0","381.3000000715256","","","","","","","","50","0,0,1","6","blank","329","null","0.06985486319027771","0.2761571752680545","0.5030561867901948","0","","","","","","","",""
"","html-keyboard-response","220","747731","0.0-116.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","221","753743","0.0-117.0-0.0","null","","","","","","","","null","","","","330","probe-144","","","","","1","[object Object]","44","1","0","","",""
"","html-keyboard-response","222","754747","0.0-117.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","223","758518","0.0-118.0-0.0","1208.6999999284744","","","","","","","","50","0,0,1","6","blank","331","null","0.09281069531999232","0.24840355393443753","0.5378819549820915","0","","","","","","","",""
"","html-keyboard-response","224","759524","0.0-118.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","225","765599","0.0-119.0-0.0","null","","","","","","","","null","0,0,1","6","blank","332","null","0.10269671951235791","0.3039003650084486","0.6523158322669952","","","","","","","","",""
"","html-keyboard-response","226","766603","0.0-119.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","227","769730","0.0-120.0-0.0","564.1000000238419","","","","","","","","51","0,0,0","6","blank","333","null","0.20467987374561275","0.32685212441343126","0.7276151344432294","0","","","","","","","",""
"","html-keyboard-response","228","770733","0.0-120.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","229","774589","0.0-121.0-0.0","2346.9000000953674","","","","","","","","53","","","","334","probe-173","","","","","1","[object Object]","41","1","1","","",""
"","html-keyboard-response","230","775592","0.0-121.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","231","779826","0.0-122.0-0.0","1672.5","","","","","","","","49","0,1,1","6","blank","335","null","0.17357767477815375","0.22592118351284893","0.7132104912408955","0","","","","","","","",""
"","html-keyboard-response","232","780835","0.0-122.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","233","785000","0.0-123.0-0.0","2652.2000000476837","","","","","","","","53","","","","336","probe-27","","","","","1","[object Object]","203","5","1","","",""
"","html-keyboard-response","234","786003","0.0-123.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","235","791391","0.0-124.0-0.0","2827.7999999523163","","","","","","","","51","0,0,0","6","blank","337","null","0.12410308453862294","0.25737064657602016","0.7011987259891058","0","","","","","","","",""
"","html-keyboard-response","236","792394","0.0-124.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","237","795844","0.0-125.0-0.0","886.2999999523163","","","","","","","","50","0,0,0","6","blank","338","null","0.06997180799273363","0.37668648808238153","0.684285358494634","0","","","","","","","",""
"","html-keyboard-response","238","796847","0.0-125.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","239","800353","0.0-126.0-0.0","938.7999999523163","","","","","","","","49","1,0,1","6","blank","339","null","0.0942455151893115","0.3561580255667211","0.7760773674562687","1","","","","","","","",""
"","html-keyboard-response","240","801356","0.0-126.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","241","803922","0.0-127.0-0.0","0.20000004768371582","","","","","","","","49","1,0,1","6","blank","340","null","0.1910960844923204","0.4522122227912037","0.7821154128274646","1","","","","","","","",""
"","html-keyboard-response","242","804927","0.0-127.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","243","807489","0.0-128.0-0.0","0.19999992847442627","","","","","","","","49","0,1,1","6","blank","341","null","0.2831472563561965","0.427713453392609","0.6183586064422295","0","","","","","","","",""
"","html-keyboard-response","244","808491","0.0-128.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","245","811153","0.0-129.0-0.0","95.89999997615814","","","","","","","","49","1,0,0","6","blank","342","null","0.20396789938384416","0.30499109993533313","0.5272601627164051","1","","","","","","","",""
"","html-keyboard-response","246","812156","0.0-129.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","247","815719","0.0-130.0-0.0","2052.600000023842","","","","","","","","53","","","","343","probe-160","","","","","1","[object Object]","208","5","1","","",""
"","html-keyboard-response","248","816721","0.0-130.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","249","819467","0.0-131.0-0.0","183.79999995231628","","","","","","","","49","1,1,1","6","blank","344","null","0.2899391864517149","0.4117745119116302","0.5418378283158911","1","","","","","","","",""
"","html-keyboard-response","250","820471","0.0-131.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","251","823033","0.0-132.0-0.0","0.19999992847442627","","","","","","","","49","0,0,1","6","blank","345","null","0.3046763565571212","0.37767995570301494","0.5198525727727649","0","","","","","","","",""
"","html-keyboard-response","252","824036","0.0-132.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","253","826617","0.0-133.0-0.0","21.200000047683716","","","","","","","","49","0,1,1","6","blank","346","null","0.40093737605575613","0.4495277790520234","0.417397036137609","0","","","","","","","",""
"","html-keyboard-response","254","827621","0.0-133.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","255","830269","0.0-134.0-0.0","86.90000009536743","","","","","","","","50","0,0,1","6","blank","347","null","0.381940921947008","0.5578621213256792","0.3005564470370924","0","","","","","","","",""
"","html-keyboard-response","256","831272","0.0-134.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","257","833844","0.0-135.0-0.0","0.19999992847442627","","","","","","","","49","0,1,0","6","blank","348","null","0.26859783104717866","0.6395732233712801","0.27019448680896935","0","","","","","","","",""
"","html-keyboard-response","258","834850","0.0-135.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","259","838881","0.0-135.0-2.0","4029.7999999523163","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","260","842936","0.0-135.0-3.0","1496.2999999523163","","","","","","","","49","0,0,0","6","blank","349","null","0.2683951007992738","0.5756097306898927","0.17948882532238872","0","","","","","","","",""
"","html-keyboard-response","261","843940","0.0-135.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","262","847542","0.0-136.0-0.0","1039.0999999046326","","","","","","","","51","1,1,1","6","blank","350","null","0.3453951612034696","0.6210653759792973","0.2567608138367974","1","","","","","","","",""
"","html-keyboard-response","263","848548","0.0-136.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","264","851117","0.0-137.0-0.0","0.10000002384185791","","","","","","","","50","0,1,0","6","blank","351","null","0.24993237636147","0.6062735675148612","0.12774620244563345","1","","","","","","","",""
"","html-keyboard-response","265","852120","0.0-137.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","266","855857","0.0-138.0-0.0","2227.899999976158","","","","","","","","53","","","","352","probe-77","","","","","1","[object Object]","83","2","1","","",""
"","html-keyboard-response","267","856859","0.0-138.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","268","859661","0.0-139.0-0.0","239.19999992847443","","","","","","","","50","0,0,0","6","blank","353","null","0.307633371123176","0.6999572770012471","0.07771343685639982","0","","","","","","","",""
"","html-keyboard-response","269","860666","0.0-139.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","270","863974","0.0-140.0-0.0","1798.3999999761581","","","","","","","","53","","","","354","probe-88","","","","","1","[object Object]","40","1","1","","",""
"","html-keyboard-response","271","864978","0.0-140.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","272","867542","0.0-141.0-0.0","0.2999999523162842","","","","","","","","49","0,0,1","6","blank","355","null","0.36602198616208387","0.6802495893723186","0.28845472160480934","0","","","","","","","",""
"","html-keyboard-response","273","868546","0.0-141.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","274","871316","0.0-142.0-0.0","211.59999990463257","","","","","","","","51","1,0,0","6","blank","356","null","0.36926230278908456","0.6187631243930284","0.21408967384313995","0","","","","","","","",""
"","html-keyboard-response","275","872319","0.0-142.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","276","875066","0.0-143.0-0.0","180.70000004768372","","","","","","","","50","0,0,0","6","blank","357","null","0.3264265055193855","0.716224484159022","0.26665572156941125","0","","","","","","","",""
"","html-keyboard-response","277","876068","0.0-143.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","278","878669","0.0-144.0-0.0","38.800000071525574","","","","","","","","51","0,0,0","6","blank","358","null","0.31467488844893315","0.449222861002727","0.13902575184000265","0","","","","","","","",""
"","html-keyboard-response","279","879672","0.0-144.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","280","882691","0.0-145.0-0.0","458.2999999523163","","","","","","","","51","0,1,0","6","blank","359","null","0.4150598746237105","0.39652517744207283","0.18237026040385992","0","","","","","","","",""
"","html-keyboard-response","281","883696","0.0-145.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","282","886689","0.0-146.0-0.0","431.39999997615814","","","","","","","","49","1,1,0","6","blank","360","null","0.3623363082871218","0.5639812307110033","0.08936351954665099","1","","","","","","","",""
"","html-keyboard-response","283","887696","0.0-146.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","284","891856","0.0-147.0-0.0","2650.399999976158","","","","","","","","55","","","","361","probe-120","","","","","1","[object Object]","201","5","0","","",""
"","html-keyboard-response","285","892861","0.0-147.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","286","896820","0.0-148.0-0.0","1396.2000000476837","","","","","","","","50","1,0,0","6","blank","362","null","0.36406534195501133","0.5580702159435376","0.17553987140423505","0","","","","","","","",""
"","html-keyboard-response","287","897825","0.0-148.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","288","901141","0.0-149.0-0.0","1804.5","","","","","","","","53","","","","363","probe-208","","","","","1","[object Object]","47","1","1","","",""
"","html-keyboard-response","289","902144","0.0-149.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","290","905411","0.0-150.0-0.0","705.1000000238419","","","","","","","","50","0,1,0","6","blank","364","null","0.4135987880744715","0.7347769597411972","0.1683882360053294","1","","","","","","","",""
"","html-keyboard-response","291","906417","0.0-150.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","292","909639","0.0-151.0-0.0","1708.9000000953674","","","","","","","","53","","","","365","probe-47","","","","","1","[object Object]","167","4","1","","",""
"","html-keyboard-response","293","910642","0.0-151.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","294","913453","0.0-152.0-0.0","250.70000004768372","","","","","","","","50","0,1,0","6","blank","366","null","0.5403047279392047","0.5497856514801923","0.15586574826614852","1","","","","","","","",""
"","html-keyboard-response","295","914456","0.0-152.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","296","917973","0.0-153.0-0.0","2007.8999999761581","","","","","","","","53","","","","367","probe-94","","","","","1","[object Object]","120","3","1","","",""
"","html-keyboard-response","297","918975","0.0-153.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","298","921638","0.0-154.0-0.0","100.20000004768372","","","","","","","","50","0,1,1","6","blank","368","null","0.5242314281229801","0.5362631582606902","0.06621137903104925","1","","","","","","","",""
"","html-keyboard-response","299","922641","0.0-154.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","300","925204","0.0-155.0-0.0","0.10000002384185791","","","","","","","","50","1,1,0","6","blank","369","null","0.44982868526747316","0.5867163202404805","0.13259803260398279","1","","","","","","","",""
"","html-keyboard-response","301","926207","0.0-155.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","302","929282","0.0-156.0-0.0","514.8999999761581","","","","","","","","50","0,1,0","6","blank","370","null","0.28439867838122085","0.6671622175614691","0.08761251227849179","1","","","","","","","",""
"","html-keyboard-response","303","930286","0.0-156.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","304","933104","0.0-157.0-0.0","254.5","","","","","","","","50","1,1,0","6","blank","371","null","0.23884065218007827","0.6134759406939809","0.08581620681930041","1","","","","","","","",""
"","html-keyboard-response","305","934109","0.0-157.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","306","936671","0.0-158.0-0.0","0.30000007152557373","","","","","","","","50","0,1,0","6","blank","372","null","0.23876664793820976","0.6959195510935758","0.10308327117955512","1","","","","","","","",""
"","html-keyboard-response","307","937674","0.0-158.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","308","940210","0.0-159.0-0.0","1028.3999999761581","","","","","","","","53","","","","373","probe-130","","","","","1","[object Object]","162","4","1","","",""
"","html-keyboard-response","309","941213","0.0-159.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","310","944339","0.0-160.0-0.0","566.6000000238419","","","","","","","","50","0,1,0","6","blank","374","null","0.21762079898004477","0.6163306552750727","0.0979752881340607","1","","","","","","","",""
"","html-keyboard-response","311","945341","0.0-160.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","312","947896","0.0-161.0-0.0","1043.7000000476837","","","","","","","","53","","","","375","probe-35","","","","","1","[object Object]","89","2","1","","",""
"","html-keyboard-response","313","948898","0.0-161.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","314","951904","0.0-162.0-0.0","444.5","","","","","","","","50","1,0,0","6","blank","376","null","0.20367775091204052","0.7111112322467829","0.06647805637443846","0","","","","","","","",""
"","html-keyboard-response","315","952909","0.0-162.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","316","955886","0.0-163.0-0.0","414.59999990463257","","","","","","","","49","1,1,0","6","blank","377","null","0.22753172617251527","0.6370857446531951","0.12637755842175413","1","","","","","","","",""
"","html-keyboard-response","317","956891","0.0-163.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","318","959818","0.0-164.0-0.0","365.7000000476837","","","","","","","","49","0,1,0","6","blank","378","null","0.17004800052781577","0.7369533479853592","0.05053368977537821","0","","","","","","","",""
"","html-keyboard-response","319","960825","0.0-164.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","320","963786","0.0-165.0-0.0","1450.7999999523163","","","","","","","","53","","","","379","probe-175","","","","","1","[object Object]","122","3","1","","",""
"","html-keyboard-response","321","964788","0.0-165.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","322","967630","0.0-166.0-0.0","281.6999999284744","","","","","","","","51","1,1,0","6","blank","380","null","0.38941918457787644","0.7742406593694244","0.13468847928382474","0","","","","","","","",""
"","html-keyboard-response","323","968635","0.0-166.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","324","971985","0.0-167.0-0.0","770.7999999523163","","","","","","","","50","1,1,1","6","blank","381","null","0.3674127200339094","0.7444756743110239","0.13260650154270923","1","","","","","","","",""
"","html-keyboard-response","325","972991","0.0-167.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","326","975908","0.0-168.0-0.0","353.39999997615814","","","","","","","","50","1,1,0","6","blank","382","null","0.21982753692652843","0.48935639902904166","0.1407137316235816","1","","","","","","","",""
"","html-keyboard-response","327","976911","0.0-168.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","328","980132","0.0-169.0-0.0","659.8999999761581","","","","","","","","50","0,1,0","6","blank","383","null","0.29823762235674517","0.45405615367677066","0.21381833218744334","1","","","","","","","",""
"","html-keyboard-response","329","981138","0.0-169.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","330","984294","0.0-170.0-0.0","1642.7000000476837","","","","","","","","53","","","","384","probe-111","","","","","1","[object Object]","161","4","1","","",""
"","html-keyboard-response","331","985297","0.0-170.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
