"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","do_trial","150","490310","0.0-83.0-0.0","1033.2999999523163","","","","","","","","51","1,1,1","6","blank","295","null","0.37618495459965706","0.2586857352571257","0.6440717139335048","1","","","","","","","",""
"","html-keyboard-response","151","491328","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","152","494459","0.0-84.0-0.0","583.3000000715256","","","","","","","","51","1,0,0","6","blank","296","null","0.42895373236678125","0.14266916263532128","0.6446539702807729","0","","","","","","","",""
"","html-keyboard-response","153","495463","0.0-84.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","154","498370","0.0-85.0-0.0","349.3000000715256","","","","","","","","51","1,0,0","6","blank","297","null","0.27017387289119577","0.14172363141726038","0.6143007112478964","0","","","","","","","",""
"","html-keyboard-response","155","499388","0.0-85.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","156","502291","0.0-86.0-0.0","306.5","","","","","","","","51","0,0,1","6","blank","298","null","0.260135599595829","0.21449497566618506","0.514154414526042","1","","","","","","","",""
"","html-keyboard-response","157","503300","0.0-86.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","158","506318","0.0-87.0-0.0","469.89999997615814","","","","","","","","51","1,0,0","6","blank","299","null","0.22728169494914402","0.21671452843900413","0.6381011489675598","0","","","","","","","",""
"","html-keyboard-response","159","507322","0.0-87.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","160","513349","0.0-88.0-0.0","null","","","","","","","","null","","","","300","probe-157","","","","","1","[object Object]","85","2","0","","",""
"","html-keyboard-response","161","514353","0.0-88.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","162","517804","0.0-89.0-0.0","865.7999999523163","","","","","","","","49","1,0,0","6","blank","301","null","0.2731680988860315","0.18563003104814976","0.5440357335181938","1","","","","","","","",""
"","html-keyboard-response","163","518822","0.0-89.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","164","522003","0.0-90.0-0.0","1662.0999999046326","","","","","","","","54","","","","302","probe-92","","","","","1","[object Object]","122","3","1","","",""
"","html-keyboard-response","165","523008","0.0-90.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","166","526697","0.0-91.0-0.0","1077.2000000476837","","","","","","","","50","1,0,1","6","blank","303","null","0.14785064286477753","0.1142600301475864","0.4846418654535667","0","","","","","","","",""
"","html-keyboard-response","167","527707","0.0-91.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","168","531220","0.0-92.0-0.0","930.5","","","","","","","","50","1,0,1","6","blank","304","null","0.1957914022355436","0.18434902500994732","0.4657659872873324","0","","","","","","","",""
"","html-keyboard-response","169","532236","0.0-92.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","170","535129","0.0-93.0-0.0","285.90000009536743","","","","","","","","49","0,1,0","6","blank","305","null","0.26228226300519064","0.16112965782465533","0.439402636015608","0","","","","","","","",""
"","html-keyboard-response","171","536134","0.0-93.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","172","539201","0.0-94.0-0.0","1546.6000000238419","","","","","","","","54","","","","306","probe-31","","","","","1","[object Object]","207","5","1","","",""
"","html-keyboard-response","173","540210","0.0-94.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","174","543410","0.0-95.0-0.0","611.7000000476837","","","","","","","","49","0,0,0","6","blank","307","null","0.3240475560728927","0.1317881756967631","0.4011987386944455","0","","","","","","","",""
"","html-keyboard-response","175","544428","0.0-95.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","176","547706","0.0-96.0-0.0","649.7000000476837","","","","","","","","49","0,0,1","6","blank","308","null","0.31332317754166655","0.06197031554892084","0.5056558068218644","0","","","","","","","",""
"","html-keyboard-response","177","548709","0.0-96.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","178","550160","0.0-96.0-2.0","1448.5","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","179","554594","0.0-96.0-3.0","1822.9000000953674","","","","","","","","50","0,1,0","6","blank","309","null","0.1375738331780596","0.18390645392256516","0.47838271482386896","1","","","","","","","",""
"","html-keyboard-response","180","555600","0.0-96.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","181","558602","0.0-97.0-0.0","406.1999999284744","","","","","","","","50","0,0,0","6","blank","310","null","0.2245861633882342","0.16103483889812517","0.5449779441877938","0","","","","","","","",""
"","html-keyboard-response","182","559607","0.0-97.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","183","562818","0.0-98.0-0.0","635.5","","","","","","","","50","0,0,0","6","blank","311","null","0.3362899508690966","0.22677514627483608","0.43515211308538876","0","","","","","","","",""
"","html-keyboard-response","184","563823","0.0-98.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","185","566955","0.0-99.0-0.0","546.8999999761581","","","","","","","","51","0,0,1","6","blank","312","null","0.4568697594730051","0.25154884846922165","0.5857862046883876","1","","","","","","","",""
"","html-keyboard-response","186","567958","0.0-99.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","187","571755","0.0-100.0-0.0","1193.7999999523163","","","","","","","","51","0,0,0","6","blank","313","null","0.4690849440219404","0.12726103089084784","0.5675341584883165","0","","","","","","","",""
"","html-keyboard-response","188","572760","0.0-100.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","189","576247","0.0-101.0-0.0","1967.7000000476837","","","","","","","","55","","","","314","probe-57","","","","","1","[object Object]","89","2","0","","",""
"","html-keyboard-response","190","577251","0.0-101.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","191","580685","0.0-102.0-0.0","878.7000000476837","","","","","","","","50","0,0,1","6","blank","315","null","0.35689324963901725","0.06067728649571656","0.5911622851431197","0","","","","","","","",""
"","html-keyboard-response","192","581690","0.0-102.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","193","585159","0.0-103.0-0.0","874.6000000238419","","","","","","","","49","0,1,0","6","blank","316","null","0.3785490313516877","0.13275472510441347","0.46725236493200956","0","","","","","","","",""
"","html-keyboard-response","194","586162","0.0-103.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","195","590124","0.0-104.0-0.0","1346.6999999284744","","","","","","","","51","0,0,1","6","blank","317","null","0.21782063645327754","0.1125572533586865","0.5376059531092736","1","","","","","","","",""
"","html-keyboard-response","196","591141","0.0-104.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","197","594854","0.0-105.0-0.0","2194","","","","","","","","54","","","","318","probe-85","","","","","1","[object Object]","41","1","1","","",""
"","html-keyboard-response","198","595859","0.0-105.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","199","599954","0.0-106.0-0.0","1511","","","","","","","","51","0,0,1","6","blank","319","null","0.2926096440402573","0.07131714078201666","0.668913105926678","1","","","","","","","",""
"","html-keyboard-response","200","600958","0.0-106.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","201","604444","0.0-107.0-0.0","881.5","","","","","","","","50","0,0,0","6","blank","320","null","0.17892469850258022","0.14393945152528406","0.63100699308558","0","","","","","","","",""
"","html-keyboard-response","202","605448","0.0-107.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","203","608462","0.0-108.0-0.0","459.5","","","","","","","","51","0,0,1","6","blank","321","null","0.17202892062796238","0.27117680558711615","0.6160716384395437","1","","","","","","","",""
"","html-keyboard-response","204","609466","0.0-108.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","205","612829","0.0-109.0-0.0","790.4000000953674","","","","","","","","50","0,0,1","6","blank","322","null","0.27613084856909376","0.1422447426790952","0.6783901173618122","0","","","","","","","",""
"","html-keyboard-response","206","613836","0.0-109.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","207","617667","0.0-110.0-0.0","2305.2000000476837","","","","","","","","53","","","","323","probe-192","","","","","1","[object Object]","161","4","1","","",""
"","html-keyboard-response","208","618675","0.0-110.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","209","622085","0.0-111.0-0.0","788.3999999761581","","","","","","","","49","0,0,1","6","blank","324","null","0.263815285378597","0.17126381398189464","0.6800142117647694","0","","","","","","","",""
"","html-keyboard-response","210","623090","0.0-111.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","211","626337","0.0-112.0-0.0","1729.3000000715256","","","","","","","","54","","","","325","probe-227","","","","","1","[object Object]","128","3","1","","",""
"","html-keyboard-response","212","627340","0.0-112.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","213","631141","0.0-113.0-0.0","1230.0999999046326","","","","","","","","50","0,0,1","6","blank","326","null","0.19593234541994065","0.20199765933217845","0.687651246714109","0","","","","","","","",""
"","html-keyboard-response","214","632148","0.0-113.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","215","635131","0.0-114.0-0.0","396.7000000476837","","","","","","","","51","0,0,1","6","blank","327","null","0.29992036126350907","0.2366878088954268","0.6338219305468781","1","","","","","","","",""
"","html-keyboard-response","216","636135","0.0-114.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","217","639589","0.0-115.0-0.0","861.6999999284744","","","","","","","","51","0,0,1","6","blank","328","null","0.3776989303432303","0.11226969565521742","0.6300230604094897","1","","","","","","","",""
"","html-keyboard-response","218","640600","0.0-115.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","219","643567","0.0-116.0-0.0","409.89999997615814","","","","","","","","51","1,0,0","6","blank","329","null","0.41806627975348976","0.054899362865926234","0.6235263816953576","0","","","","","","","",""
"","html-keyboard-response","220","644586","0.0-116.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","221","647787","0.0-117.0-0.0","1682.7999999523163","","","","","","","","54","","","","330","probe-118","","","","","1","[object Object]","81","2","1","","",""
"","html-keyboard-response","222","648790","0.0-117.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","223","652074","0.0-118.0-0.0","695.1000000238419","","","","","","","","51","0,0,1","6","blank","331","null","0.29953378941295866","0.12802605106366077","0.7545759957480802","1","","","","","","","",""
"","html-keyboard-response","224","653078","0.0-118.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","225","656440","0.0-119.0-0.0","765.3999999761581","","","","","","","","51","1,1,1","6","blank","332","null","0.21121365059238986","0.24058710516167886","0.7841280211751712","1","","","","","","","",""
"","html-keyboard-response","226","657443","0.0-119.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","227","660139","0.0-120.0-0.0","1177.6000000238419","","","","","","","","54","","","","333","probe-101","","","","","1","[object Object]","48","1","1","","",""
"","html-keyboard-response","228","661143","0.0-120.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","229","664472","0.0-121.0-0.0","772.8000000715256","","","","","","","","50","1,0,1","6","blank","334","null","0.38716515247655514","0.10710943873989043","0.6176018121283144","0","","","","","","","",""
"","html-keyboard-response","230","665478","0.0-121.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","231","669281","0.0-122.0-0.0","1245","","","","","","","","51","0,0,1","6","blank","335","null","0.31243271581649695","0.3058607624079872","0.5801207134876883","1","","","","","","","",""
"","html-keyboard-response","232","670285","0.0-122.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","233","673676","0.0-123.0-0.0","796.2999999523163","","","","","","","","51","0,0,1","6","blank","336","null","0.27138586252536484","0.3431662188617078","0.5768975864135181","1","","","","","","","",""
"","html-keyboard-response","234","674682","0.0-123.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","235","677736","0.0-124.0-0.0","497.89999997615814","","","","","","","","51","0,0,1","6","blank","337","null","0.30633998098674997","0.18065744445836038","0.7010213416394189","1","","","","","","","",""
"","html-keyboard-response","236","678740","0.0-124.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","237","682164","0.0-125.0-0.0","1901.4000000953674","","","","","","","","54","","","","338","probe-163","","","","","1","[object Object]","166","4","1","","",""
"","html-keyboard-response","238","683169","0.0-125.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","239","686932","0.0-126.0-0.0","1200.2999999523163","","","","","","","","51","0,1,0","6","blank","339","null","0.33111119028794334","0.24304587490416305","0.6633620864966356","0","","","","","","","",""
"","html-keyboard-response","240","687934","0.0-126.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","241","690983","0.0-127.0-0.0","1530.5","","","","","","","","53","","","","340","probe-63","","","","","1","[object Object]","204","5","1","","",""
"","html-keyboard-response","242","691997","0.0-127.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","243","695358","0.0-128.0-0.0","811.7000000476837","","","","","","","","49","0,0,1","6","blank","341","null","0.2613634656156495","0.12291233200033247","0.5658047016233847","0","","","","","","","",""
"","html-keyboard-response","244","696371","0.0-128.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","245","700676","0.0-129.0-0.0","2782.399999976158","","","","","","","","53","","","","342","probe-76","","","","","1","[object Object]","200","5","1","","",""
"","html-keyboard-response","246","701690","0.0-129.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","247","705085","0.0-130.0-0.0","840.2999999523163","","","","","","","","50","1,0,0","6","blank","343","null","0.346283246729721","0.18187868706460322","0.7363835024774542","0","","","","","","","",""
"","html-keyboard-response","248","706099","0.0-130.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","249","708907","0.0-131.0-0.0","1288.3999999761581","","","","","","","","54","","","","344","probe-222","","","","","1","[object Object]","125","3","1","","",""
"","html-keyboard-response","250","709921","0.0-131.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","251","713641","0.0-132.0-0.0","1166.9000000953674","","","","","","","","49","0,1,1","6","blank","345","null","0.2685179108382415","0.2708362887920072","0.7894780169868726","0","","","","","","","",""
"","html-keyboard-response","252","714653","0.0-132.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","253","717676","0.0-133.0-0.0","461.8000000715256","","","","","","","","51","0,0,1","6","blank","346","null","0.43754610890964374","0.19464709366782823","0.8526238640111246","1","","","","","","","",""
"","html-keyboard-response","254","718689","0.0-133.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","255","722718","0.0-134.0-0.0","2518.7999999523163","","","","","","","","54","","","","347","probe-27","","","","","1","[object Object]","46","1","1","","",""
"","html-keyboard-response","256","723730","0.0-134.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","257","728676","0.0-135.0-0.0","2393.3000000715256","","","","","","","","50","0,1,0","6","blank","348","null","0.4377315143914865","0.2394846168037327","0.5319079206729327","1","","","","","","","",""
"","html-keyboard-response","258","729684","0.0-135.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","259","730763","0.0-135.0-2.0","1077.8999999761581","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","260","734893","0.0-135.0-3.0","1573.9000000953674","","","","","","","","50","1,1,1","6","blank","349","null","0.3709849780897259","0.2765810394543879","0.3432651521514925","1","","","","","","","",""
"","html-keyboard-response","261","735906","0.0-135.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","262","740202","0.0-136.0-0.0","1752.1000000238419","","","","","","","","51","1,0,0","6","blank","350","null","0.31459991933778503","0.4198777724951425","0.3212692017453196","0","","","","","","","",""
"","html-keyboard-response","263","741219","0.0-136.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","264","744180","0.0-137.0-0.0","403.8000000715256","","","","","","","","50","0,0,0","6","blank","351","null","0.43183307747879085","0.38045887606945245","0.15458344447756558","0","","","","","","","",""
"","html-keyboard-response","265","745195","0.0-137.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","266","748237","0.0-138.0-0.0","483.60000002384186","","","","","","","","49","0,1,0","6","blank","352","null","0.3984001865864831","0.4812250447593728","0.09807425583954733","0","","","","","","","",""
"","html-keyboard-response","267","749239","0.0-138.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","268","752149","0.0-139.0-0.0","346.6999999284744","","","","","","","","50","0,0,0","6","blank","353","null","0.4082757522088098","0.5148123712172127","0.07071560201211909","0","","","","","","","",""
"","html-keyboard-response","269","753153","0.0-139.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","270","756057","0.0-140.0-0.0","340.39999997615814","","","","","","","","51","0,0,0","6","blank","354","null","0.30825162812248746","0.5606333154639961","0.13003303038389777","0","","","","","","","",""
"","html-keyboard-response","271","757060","0.0-140.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","272","760152","0.0-141.0-0.0","1581.7999999523163","","","","","","","","53","","","","355","probe-206","","","","","1","[object Object]","201","5","1","","",""
"","html-keyboard-response","273","761168","0.0-141.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","274","764387","0.0-142.0-0.0","668.5","","","","","","","","50","0,0,0","6","blank","356","null","0.36073320553227706","0.5693321882397719","0.09086249540077102","0","","","","","","","",""
"","html-keyboard-response","275","765389","0.0-142.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","276","768451","0.0-143.0-0.0","1551.5","","","","","","","","54","","","","357","probe-16","","","","","1","[object Object]","87","2","1","","",""
"","html-keyboard-response","277","769467","0.0-143.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","278","772547","0.0-144.0-0.0","523.5","","","","","","","","51","0,1,0","6","blank","358","null","0.44826220613749457","0.6104946316785055","0.19609988520069316","0","","","","","","","",""
"","html-keyboard-response","279","773562","0.0-144.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","280","776653","0.0-145.0-0.0","532.2999999523163","","","","","","","","51","1,1,0","6","blank","359","null","0.40022864114170864","0.6018615467661409","0.09821848831552085","0","","","","","","","",""
"","html-keyboard-response","281","777670","0.0-145.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","282","780801","0.0-146.0-0.0","576.9000000953674","","","","","","","","51","0,1,0","6","blank","360","null","0.26417501913149233","0.5980944707877505","0.08544452852384683","0","","","","","","","",""
"","html-keyboard-response","283","781815","0.0-146.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","284","785148","0.0-147.0-0.0","773.5","","","","","","","","50","0,1,0","6","blank","361","null","0.22076387536698788","0.6051298170439325","0.07682100944214963","1","","","","","","","",""
"","html-keyboard-response","285","786163","0.0-147.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","286","789130","0.0-148.0-0.0","1456.8999999761581","","","","","","","","53","","","","362","probe-235","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","287","790145","0.0-148.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","288","793808","0.0-149.0-0.0","1109.2000000476837","","","","","","","","51","0,0,0","6","blank","363","null","0.26145690481631556","0.4400701959771128","0.06563644611692691","0","","","","","","","",""
"","html-keyboard-response","289","794810","0.0-149.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","290","798190","0.0-150.0-0.0","818.1999999284744","","","","","","","","50","1,1,0","6","blank","364","null","0.3804921059552676","0.49045535484274766","0.15318424833899874","1","","","","","","","",""
"","html-keyboard-response","291","799205","0.0-150.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","292","802300","0.0-151.0-0.0","1587.3999999761581","","","","","","","","53","","","","365","probe-194","","","","","1","[object Object]","124","3","1","","",""
"","html-keyboard-response","293","803319","0.0-151.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","294","806725","0.0-152.0-0.0","846.8999999761581","","","","","","","","49","1,1,1","6","blank","366","null","0.32928227267163607","0.515970141606047","0.24741644661225273","1","","","","","","","",""
"","html-keyboard-response","295","807740","0.0-152.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","296","811006","0.0-153.0-0.0","706.8999999761581","","","","","","","","49","1,1,0","6","blank","367","null","0.3057605422951857","0.6754937456549455","0.08503182525718249","1","","","","","","","",""
"","html-keyboard-response","297","812020","0.0-153.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","298","815506","0.0-154.0-0.0","922","","","","","","","","49","0,0,0","6","blank","368","null","0.3379275906688131","0.5719957506052322","0.10378101118436078","0","","","","","","","",""
"","html-keyboard-response","299","816522","0.0-154.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","300","819631","0.0-155.0-0.0","545.3999999761581","","","","","","","","49","0,0,0","6","blank","369","null","0.258405701915906","0.5594589553389928","0.14626461402743027","0","","","","","","","",""
"","html-keyboard-response","301","820647","0.0-155.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","302","823955","0.0-156.0-0.0","750.2000000476837","","","","","","","","49","1,0,0","6","blank","370","null","0.26962840032868723","0.6763704235296503","0.17124633028751252","1","","","","","","","",""
"","html-keyboard-response","303","824957","0.0-156.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","304","828722","0.0-157.0-0.0","1207.0999999046326","","","","","","","","49","0,1,1","6","blank","371","null","0.1596811655038514","0.6728027956348609","0.05928755805287647","0","","","","","","","",""
"","html-keyboard-response","305","829724","0.0-157.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","306","832828","0.0-158.0-0.0","1593.5","","","","","","","","53","","","","372","probe-155","","","","","1","[object Object]","129","3","1","","",""
"","html-keyboard-response","307","833844","0.0-158.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","308","837159","0.0-159.0-0.0","756.7999999523163","","","","","","","","49","0,1,0","6","blank","373","null","0.3542102733641936","0.7273237774581025","0.07420469651650165","0","","","","","","","",""
"","html-keyboard-response","309","838175","0.0-159.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","310","841097","0.0-160.0-0.0","365","","","","","","","","50","0,1,0","6","blank","374","null","0.26656342317551107","0.7148730131144962","0.1529035279098165","1","","","","","","","",""
"","html-keyboard-response","311","842114","0.0-160.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","312","845199","0.0-161.0-0.0","526.5999999046326","","","","","","","","51","0,1,0","6","blank","375","null","0.15557837936891245","0.7331898743907308","0.191145409119938","0","","","","","","","",""
"","html-keyboard-response","313","846201","0.0-161.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","314","850108","0.0-162.0-0.0","2396.0999999046326","","","","","","","","53","","","","376","probe-209","","","","","1","[object Object]","40","1","1","","",""
"","html-keyboard-response","315","851122","0.0-162.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","316","854391","0.0-163.0-0.0","713.8000000715256","","","","","","","","49","0,1,0","6","blank","377","null","0.18174327282171962","0.6441157057429193","0.10875299224495474","0","","","","","","","",""
"","html-keyboard-response","317","855407","0.0-163.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","318","858690","0.0-164.0-0.0","731.2999999523163","","","","","","","","51","0,0,0","6","blank","378","null","0.21720144992026355","0.5027660973154542","0.17475758098833302","0","","","","","","","",""
"","html-keyboard-response","319","859705","0.0-164.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","320","863069","0.0-165.0-0.0","804.7999999523163","","","","","","","","50","1,1,0","6","blank","379","null","0.2411621370991613","0.5078266758814926","0.11845926753753122","1","","","","","","","",""
"","html-keyboard-response","321","864086","0.0-165.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","322","867018","0.0-166.0-0.0","377.60000002384186","","","","","","","","50","0,0,0","6","blank","380","null","0.18736968228504775","0.580782809858077","0.0673285225498451","0","","","","","","","",""
"","html-keyboard-response","323","868035","0.0-166.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","324","871079","0.0-167.0-0.0","1531","","","","","","","","54","","","","381","probe-154","","","","","1","[object Object]","83","2","1","","",""
"","html-keyboard-response","325","872094","0.0-167.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","326","875137","0.0-168.0-0.0","478.2000000476837","","","","","","","","50","0,1,0","6","blank","382","null","0.2116574637749362","0.6388372070737853","0.06356435251845274","1","","","","","","","",""
"","html-keyboard-response","327","876152","0.0-168.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","328","879449","0.0-169.0-0.0","747.6999999284744","","","","","","","","50","1,0,0","6","blank","383","null","0.2573783471460854","0.44033306073764555","0.15916121833571972","0","","","","","","","",""
"","html-keyboard-response","329","880452","0.0-169.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","330","883275","0.0-170.0-0.0","1305.1999999284744","","","","","","","","54","","","","384","probe-174","","","","","1","[object Object]","165","4","1","","",""
"","html-keyboard-response","331","884291","0.0-170.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
